"authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"Osaro Osayande","https://yt3.ggpht.com/-0evQVzIODeo/AAAAAAAAAAI/AAAAAAAAAAA/ynUC7Osurog/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCI3NvITZcF5bFNigrmz9Z5w","UCI3NvITZcF5bFNigrmz9Z5w","jf0ZtZ8CVkk","+Mellivora Capensis <U+0001F602><U+0001F602><U+0001F602><U+0001F923><U+0001F923>","+Mellivora Capensis <U+0001F602><U+0001F602><U+0001F602><U+0001F923><U+0001F923>","TRUE","none","0","2019-03-08T23:54:39.000Z","2019-03-08T23:54:39.000Z","UgyYO1xtM3w3IAx6okt4AaABAg.8sDtCGoJLnM8sEZThL9aJc","UgyYO1xtM3w3IAx6okt4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","Curry? Cows? Cow shit?","Curry? Cows? Cow shit?","TRUE","none","1","2019-03-08T18:38:26.000Z","2019-03-08T18:38:26.000Z","UgyYO1xtM3w3IAx6okt4AaABAg.8sDtCGoJLnM8sE-Hb_UIDD","UgyYO1xtM3w3IAx6okt4AaABAg",NA
"Viktor","https://yt3.ggpht.com/-APRWaEwlc_A/AAAAAAAAAAI/AAAAAAAAAAA/8HNw5I5X_sA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCV-BE2BDSaTdyjZflsoWGgw","UCV-BE2BDSaTdyjZflsoWGgw","jf0ZtZ8CVkk","Chloe Wang lol","Chloe Wang lol","TRUE","none","1","2019-03-09T16:08:35.000Z","2019-03-09T16:08:35.000Z","Ugx6QIAJDra9XrwMxjN4AaABAg.8sDsXGQw_BZ8sGIvwzLRHf","Ugx6QIAJDra9XrwMxjN4AaABAg",NA
"Chloe Wang","https://yt3.ggpht.com/-l6lgEsT3Wbk/AAAAAAAAAAI/AAAAAAAAAAA/NYxjN7Noz0k/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC-6sH7w-0mIFE0Wr1N7N68g","UC-6sH7w-0mIFE0Wr1N7N68g","jf0ZtZ8CVkk","Jaden Robertson lol","Jaden Robertson lol","TRUE","none","0","2019-03-09T16:03:39.000Z","2019-03-09T16:03:39.000Z","Ugx6QIAJDra9XrwMxjN4AaABAg.8sDsXGQw_BZ8sGIMrfGsQa","Ugx6QIAJDra9XrwMxjN4AaABAg",NA
"Jaden Robertson","https://yt3.ggpht.com/-BddnM1iOSWM/AAAAAAAAAAI/AAAAAAAAAAA/rkSAMgykPh0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCCiDuMEQ4ntR4JwLW916HZg","UCCiDuMEQ4ntR4JwLW916HZg","jf0ZtZ8CVkk","+Viktor lol","+Viktor lol","TRUE","none","0","2019-03-09T15:53:18.000Z","2019-03-09T15:53:18.000Z","Ugx6QIAJDra9XrwMxjN4AaABAg.8sDsXGQw_BZ8sGHAxQx5z7","Ugx6QIAJDra9XrwMxjN4AaABAg",NA
"Viktor","https://yt3.ggpht.com/-APRWaEwlc_A/AAAAAAAAAAI/AAAAAAAAAAA/8HNw5I5X_sA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCV-BE2BDSaTdyjZflsoWGgw","UCV-BE2BDSaTdyjZflsoWGgw","jf0ZtZ8CVkk","You","You","TRUE","none","2","2019-03-09T15:02:10.000Z","2019-03-09T15:02:10.000Z","Ugx6QIAJDra9XrwMxjN4AaABAg.8sDsXGQw_BZ8sGBKXHBt85","Ugx6QIAJDra9XrwMxjN4AaABAg",NA
"darkangel9551","https://yt3.ggpht.com/-oUnpqCJ-Txo/AAAAAAAAAAI/AAAAAAAAAAA/SRtc9CQSncY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCP0y6PjcXSbC7gbp-Veiw1g","UCP0y6PjcXSbC7gbp-Veiw1g","jf0ZtZ8CVkk","Me","Me","TRUE","none","16","2019-03-08T18:13:22.000Z","2019-03-08T18:13:22.000Z","Ugx6QIAJDra9XrwMxjN4AaABAg.8sDsXGQw_BZ8sDxPzldj_H","Ugx6QIAJDra9XrwMxjN4AaABAg",NA
"Im Hungry","https://yt3.ggpht.com/-WWhxXKCmTu0/AAAAAAAAAAI/AAAAAAAAAAA/a__4MRLrNP0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UClbOnl6PI0AdRUlZKfO6QTA","UClbOnl6PI0AdRUlZKfO6QTA","jf0ZtZ8CVkk","Yup,that&#39;s excessively overpriced for italian coffee standards. You could get tastier coffee in a random bar in Rome than at this Starbucks.","Yup,that's excessively overpriced for italian coffee standards. You could get tastier coffee in a random bar in Rome than at this Starbucks.","TRUE","none","0","2019-03-09T20:34:42.000Z","2019-03-09T20:34:42.000Z","UgwDifYePIdKlTp3A3t4AaABAg.8sDrxD5MoPt8sGmO53dDE7","UgwDifYePIdKlTp3A3t4AaABAg",NA
"Jim Salvador","https://yt3.ggpht.com/-5KtkXio96ic/AAAAAAAAAAI/AAAAAAAAAAA/isX487rdjXw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCyA7pnG-koZwUxREt4Fjraw","UCyA7pnG-koZwUxREt4Fjraw","jf0ZtZ8CVkk","You will leave broke? I think I will go there broke<U+0001F602><U+0001F602>","You will leave broke? I think I will go there broke<U+0001F602><U+0001F602>","TRUE","none","1","2019-03-09T14:15:26.000Z","2019-03-09T14:15:26.000Z","UgwDifYePIdKlTp3A3t4AaABAg.8sDrxD5MoPt8sG5zBdQV2t","UgwDifYePIdKlTp3A3t4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","Mellivora Capensis Nope. It is just that Starbucks saw proliferating clones of Starbucks in Italy that had enough success within young people, so they wisely decided to land in Italy too to secure our market from competitors. <U+0001F600><U+0001F609>","Mellivora Capensis Nope. It is just that Starbucks saw proliferating clones of Starbucks in Italy that had enough success within young people, so they wisely decided to land in Italy too to secure our market from competitors. <U+0001F600><U+0001F609>","TRUE","none","0","2019-03-13T07:55:49.000Z","2019-03-13T07:55:49.000Z","UgyDVpnlI3uzzn6wV3d4AaABAg.8sDr3UQR8rp8sPiiMRTR_1","UgyDVpnlI3uzzn6wV3d4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","+Vanesa Palace The fact that there is only one Starfucks in Italy after all these years means that Italians are not prepared to settle for fourth best. Starfucks is about being hip, cool, in whatever you want to call it. Italians just want to drink decent coffee. If you&#39;re serious about coffee, if you appreciate the good simple things in life try coffee in Italy or Cuba for that matter and you&#39;ll realize you&#39;ve been drinking crap all this time.","+Vanesa Palace The fact that there is only one Starfucks in Italy after all these years means that Italians are not prepared to settle for fourth best. Starfucks is about being hip, cool, in whatever you want to call it. Italians just want to drink decent coffee. If you're serious about coffee, if you appreciate the good simple things in life try coffee in Italy or Cuba for that matter and you'll realize you've been drinking crap all this time.","TRUE","none","5","2019-03-09T15:25:58.000Z","2019-03-09T15:25:58.000Z","UgyDVpnlI3uzzn6wV3d4AaABAg.8sDr3UQR8rp8sGE2prdS8b","UgyDVpnlI3uzzn6wV3d4AaABAg",NA
"Vanesa Palace","https://yt3.ggpht.com/-4h2Yu1cOu-w/AAAAAAAAAAI/AAAAAAAAAAA/eBp9nC-hFBg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UClUrAOeCDRBI8cV705D-bsg","UClUrAOeCDRBI8cV705D-bsg","jf0ZtZ8CVkk","I don&#39;t know if you ever tasted for Italy or not but yeah..<br />everyone has their own preference","I don't know if you ever tasted for Italy or not but yeah..
everyone has their own preference","TRUE","none","1","2019-03-09T09:20:33.000Z","2019-03-09T09:20:33.000Z","UgyDVpnlI3uzzn6wV3d4AaABAg.8sDr3UQR8rp8sF_ENnGhtw","UgyDVpnlI3uzzn6wV3d4AaABAg",NA
"LinusMLGTips","https://yt3.ggpht.com/-MRoIYfhMj58/AAAAAAAAAAI/AAAAAAAAAAA/5Zv9HG-QTug/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC8yjEvjR1ZeuP2duNPxDxwA","UC8yjEvjR1ZeuP2duNPxDxwA","jf0ZtZ8CVkk","The hot coffee lady disagrees.","The hot coffee lady disagrees.","TRUE","none","1","2019-03-08T20:20:27.000Z","2019-03-08T20:20:27.000Z","UgyDVpnlI3uzzn6wV3d4AaABAg.8sDr3UQR8rp8sEAxpwdJXj","UgyDVpnlI3uzzn6wV3d4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","Yeah and traditional Italian coffee is even way better. Not even in the same league.","Yeah and traditional Italian coffee is even way better. Not even in the same league.","TRUE","none","11","2019-03-08T18:37:19.000Z","2019-03-08T18:37:19.000Z","UgyDVpnlI3uzzn6wV3d4AaABAg.8sDr3UQR8rp8sE-9QpyFja","UgyDVpnlI3uzzn6wV3d4AaABAg",NA
"ronald lopez","https://yt3.ggpht.com/--Age9fpl6uo/AAAAAAAAAAI/AAAAAAAAAAA/i5qBYv93VV8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCux-TAkHRGcaOGd03GYuN5A","UCux-TAkHRGcaOGd03GYuN5A","jf0ZtZ8CVkk","Yeah anything from business platform model is crap","Yeah anything from business platform model is crap","TRUE","none","0","2019-03-08T18:43:24.000Z","2019-03-08T18:43:24.000Z","Ugynd9y5o6lY3hZ0PYd4AaABAg.8sDqlccS3bq8sE-r057dnT","Ugynd9y5o6lY3hZ0PYd4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","But the coffee is shit.","But the coffee is shit.","TRUE","none","1","2019-03-08T18:33:39.000Z","2019-03-08T18:33:39.000Z","Ugynd9y5o6lY3hZ0PYd4AaABAg.8sDqlccS3bq8sDzjZ7moP5","Ugynd9y5o6lY3hZ0PYd4AaABAg",NA
"Toronto Eats","https://yt3.ggpht.com/-3DT7pptb55A/AAAAAAAAAAI/AAAAAAAAAAA/rGsHXqAE2Us/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCeJN8_u4pOjqG1hYdDqKKSw","UCeJN8_u4pOjqG1hYdDqKKSw","jf0ZtZ8CVkk","+P Chander Channel thank you :) I put out videos every Sunday","+P Chander Channel thank you :) I put out videos every Sunday","TRUE","none","0","2019-03-08T21:35:11.000Z","2019-03-08T21:35:11.000Z","Ugx2NbOrgKvVdugNpyR4AaABAg.8sDpwjb0q8T8sEJWCXSVkg","Ugx2NbOrgKvVdugNpyR4AaABAg",NA
"P Chander Channel","https://yt3.ggpht.com/-AxjUGiqp3vU/AAAAAAAAAAI/AAAAAAAAAAA/mpgaXweAOdk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCxPwbK8IL8CkaoYa0ytdUEg","UCxPwbK8IL8CkaoYa0ytdUEg","jf0ZtZ8CVkk","Toronto Eats I like your channel!","Toronto Eats I like your channel!","TRUE","none","1","2019-03-08T21:19:49.000Z","2019-03-08T21:19:49.000Z","Ugx2NbOrgKvVdugNpyR4AaABAg.8sDpwjb0q8T8sEHkdwUfdf","Ugx2NbOrgKvVdugNpyR4AaABAg",NA
"Toronto Eats","https://yt3.ggpht.com/-3DT7pptb55A/AAAAAAAAAAI/AAAAAAAAAAA/rGsHXqAE2Us/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCeJN8_u4pOjqG1hYdDqKKSw","UCeJN8_u4pOjqG1hYdDqKKSw","jf0ZtZ8CVkk","+Mellivora Capensis :)","+Mellivora Capensis :)","TRUE","none","0","2019-03-08T18:46:44.000Z","2019-03-08T18:46:44.000Z","Ugx2NbOrgKvVdugNpyR4AaABAg.8sDpwjb0q8T8sE0ELf4gVv","Ugx2NbOrgKvVdugNpyR4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","Well said. That&#39;s exactly my sentiment.","Well said. That's exactly my sentiment.","TRUE","none","1","2019-03-08T18:35:21.000Z","2019-03-08T18:35:21.000Z","Ugx2NbOrgKvVdugNpyR4AaABAg.8sDpwjb0q8T8sDzw2d3Su2","Ugx2NbOrgKvVdugNpyR4AaABAg",NA
"Raditram","https://yt3.ggpht.com/-54JkgUzBWGc/AAAAAAAAAAI/AAAAAAAAAAA/xi-ur18JdlI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCXqe07VEUx_PD-QGv-Goiuw","UCXqe07VEUx_PD-QGv-Goiuw","jf0ZtZ8CVkk","Mellivora Capensis I think the inspiration is more towards the &quot;expressness&quot; aspect and the general quality of the italian coffee. Before starbucks were popular, coffee were just served using a coffeemaker out of an instant coffee, Starbucks normalize and popularize the use of the espresso machine. You might argue that the quality of the beans stinks, well that&#39;s because sbucks is a &quot;chain&quot; not a small &quot;cafe&quot; they need to have batches of coffee in an economical way.","Mellivora Capensis I think the inspiration is more towards the \"expressness\" aspect and the general quality of the italian coffee. Before starbucks were popular, coffee were just served using a coffeemaker out of an instant coffee, Starbucks normalize and popularize the use of the espresso machine. You might argue that the quality of the beans stinks, well that's because sbucks is a \"chain\" not a small \"cafe\" they need to have batches of coffee in an economical way.","TRUE","none","0","2019-03-10T11:05:10.000Z","2019-03-10T11:05:10.000Z","UgyOfX7yNryfcH64-3p4AaABAg.8sDprFtnase8sIL-alOT7E","UgyOfX7yNryfcH64-3p4AaABAg",NA
"ronald lopez","https://yt3.ggpht.com/--Age9fpl6uo/AAAAAAAAAAI/AAAAAAAAAAA/i5qBYv93VV8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCux-TAkHRGcaOGd03GYuN5A","UCux-TAkHRGcaOGd03GYuN5A","jf0ZtZ8CVkk","Indeed.300%","Indeed.300%","TRUE","none","1","2019-03-08T18:41:06.000Z","2019-03-08T18:41:06.000Z","UgyOfX7yNryfcH64-3p4AaABAg.8sDprFtnase8sE-aAdr8E9","UgyOfX7yNryfcH64-3p4AaABAg",NA
"Mellivora Capensis","https://yt3.ggpht.com/-n2ft1gnTJmM/AAAAAAAAAAI/AAAAAAAAAAA/4EVyz6nOljs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCO3vyl4fnZrPu3HIT17fQIA","UCO3vyl4fnZrPu3HIT17fQIA","jf0ZtZ8CVkk","Well he messed up big time, because Starfucks coffee is shit compared to Italian coffee.","Well he messed up big time, because Starfucks coffee is shit compared to Italian coffee.","TRUE","none","6","2019-03-08T18:32:24.000Z","2019-03-08T18:32:24.000Z","UgyOfX7yNryfcH64-3p4AaABAg.8sDprFtnase8sDzaO_YKpQ","UgyOfX7yNryfcH64-3p4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","ca ss Duh... Amazon basin? And me who believe it was originating from the Andes Mountains, hence its diffusion in Central America and Mexico too... <U+0001F600><U+0001F60E><U+0001F618>","ca ss Duh... Amazon basin? And me who believe it was originating from the Andes Mountains, hence its diffusion in Central America and Mexico too... <U+0001F600><U+0001F60E><U+0001F618>","TRUE","none","0","2019-03-13T08:54:15.000Z","2019-03-13T08:54:15.000Z","UgzQl0qZc9bjfGLFzB14AaABAg.8sDpkvZOPoy8sPpPFlJKgm","UgzQl0qZc9bjfGLFzB14AaABAg",NA
"R Gurung","https://yt3.ggpht.com/-1JjUYf215eI/AAAAAAAAAAI/AAAAAAAAAAA/SCF0hIWCN4A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWZpRuK-bC0zrHHMm5njezw","UCWZpRuK-bC0zrHHMm5njezw","jf0ZtZ8CVkk","+ca ss It might have been consumed for as far back as 4000 years ago, but you have to admit the art of coffee making was not developed by Americans.","+ca ss It might have been consumed for as far back as 4000 years ago, but you have to admit the art of coffee making was not developed by Americans.","TRUE","none","0","2019-03-12T10:59:39.000Z","2019-03-12T10:59:39.000Z","UgzQl0qZc9bjfGLFzB14AaABAg.8sDpkvZOPoy8sNTxruBnof","UgzQl0qZc9bjfGLFzB14AaABAg",NA
"ca ss","https://yt3.ggpht.com/-7gIIIV3gyNg/AAAAAAAAAAI/AAAAAAAAAAA/kBD6PgXT1kI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWp_I6hN1eu9Sq3SNQ-t9jg","UCWp_I6hN1eu9Sq3SNQ-t9jg","jf0ZtZ8CVkk","Ismail Salmane nop, cacao beans originated in the Amazon Basin. It&#39;s been cosume in the Americas for as far as 4000 years","Ismail Salmane nop, cacao beans originated in the Amazon Basin. It's been cosume in the Americas for as far as 4000 years","TRUE","none","0","2019-03-11T16:37:08.000Z","2019-03-11T16:37:08.000Z","UgzQl0qZc9bjfGLFzB14AaABAg.8sDpkvZOPoy8sLVmns3gTb","UgzQl0qZc9bjfGLFzB14AaABAg",NA
"Ismail Salmane","https://yt3.ggpht.com/-Sk5M1i03tkk/AAAAAAAAAAI/AAAAAAAAAAA/h528j24B4Qo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC3oLXO4J7juf06uT2FkHCVw","UC3oLXO4J7juf06uT2FkHCVw","jf0ZtZ8CVkk","+ca ss America,Africa and Asia,","+ca ss America,Africa and Asia,","TRUE","none","0","2019-03-11T16:01:54.000Z","2019-03-11T16:01:54.000Z","UgzQl0qZc9bjfGLFzB14AaABAg.8sDpkvZOPoy8sLRkh1YS68","UgzQl0qZc9bjfGLFzB14AaABAg",NA
"ca ss","https://yt3.ggpht.com/-7gIIIV3gyNg/AAAAAAAAAAI/AAAAAAAAAAA/kBD6PgXT1kI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWp_I6hN1eu9Sq3SNQ-t9jg","UCWp_I6hN1eu9Sq3SNQ-t9jg","jf0ZtZ8CVkk","Ain&#39;t coffee from the Americas?","Ain't coffee from the Americas?","TRUE","none","0","2019-03-10T14:06:35.000Z","2019-03-10T14:06:35.000Z","UgzQl0qZc9bjfGLFzB14AaABAg.8sDpkvZOPoy8sIelIHHDmn","UgzQl0qZc9bjfGLFzB14AaABAg",NA
"Romulus","https://yt3.ggpht.com/--dCquDQg6W8/AAAAAAAAAAI/AAAAAAAAAAA/eJeaD7U9yPw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCC_FfXJrUXd3umgGZ7Rk7cA","UCC_FfXJrUXd3umgGZ7Rk7cA","jf0ZtZ8CVkk","their roastery in Seattle has a similar vibe, not quite as nice.","their roastery in Seattle has a similar vibe, not quite as nice.","TRUE","none","0","2019-03-12T03:56:28.000Z","2019-03-12T03:56:28.000Z","Ugz45f_5AvYN49w_9nV4AaABAg.8sDpHVhe0Yp8sMiXN21Adf","Ugz45f_5AvYN49w_9nV4AaABAg",NA
"Snowy Mapping","https://yt3.ggpht.com/-hJCA4CcMwk8/AAAAAAAAAAI/AAAAAAAAAAA/BQdVq55LUuI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCNJWcDPbKiN-XnGrRDE-sPQ","UCNJWcDPbKiN-XnGrRDE-sPQ","jf0ZtZ8CVkk","Zen Yorkfield which one in China","Zen Yorkfield which one in China","TRUE","none","0","2019-03-09T18:24:52.000Z","2019-03-09T18:24:52.000Z","Ugz45f_5AvYN49w_9nV4AaABAg.8sDpHVhe0Yp8sGYX51njON","Ugz45f_5AvYN49w_9nV4AaABAg",NA
"Dans","https://yt3.ggpht.com/-J-UaTcol3uA/AAAAAAAAAAI/AAAAAAAAAAA/sIMsTCbuhi0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCUB1vbDFzF1bgGlGpgzID5A","UCUB1vbDFzF1bgGlGpgzID5A","jf0ZtZ8CVkk","You should check the one in Bali.","You should check the one in Bali.","TRUE","none","0","2019-03-09T08:34:36.000Z","2019-03-09T08:34:36.000Z","Ugz45f_5AvYN49w_9nV4AaABAg.8sDpHVhe0Yp8sFUyvHuYYX","Ugz45f_5AvYN49w_9nV4AaABAg",NA
"chococatchristi","https://yt3.ggpht.com/-ESiDSLFNsbA/AAAAAAAAAAI/AAAAAAAAAAA/lqEDLT1F2zE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCyx-o3456PGVkR6DxBgvGUA","UCyx-o3456PGVkR6DxBgvGUA","jf0ZtZ8CVkk","-4 Subscribers with a hammer addiction <br />Same!","-4 Subscribers with a hammer addiction 
Same!","TRUE","none","0","2019-03-08T22:07:12.000Z","2019-03-08T22:07:12.000Z","Ugz45f_5AvYN49w_9nV4AaABAg.8sDpHVhe0Yp8sENAgDVINI","Ugz45f_5AvYN49w_9nV4AaABAg",NA
"Zen Yorkfield","https://yt3.ggpht.com/-AmfSJjYHkss/AAAAAAAAAAI/AAAAAAAAAAA/DMJoJXINlmo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCZ5G4sDl6Ovbhc-1cWB4DJQ","UCZ5G4sDl6Ovbhc-1cWB4DJQ","jf0ZtZ8CVkk","The one in China looks awesome too.","The one in China looks awesome too.","TRUE","none","8","2019-03-08T18:31:07.000Z","2019-03-08T18:31:07.000Z","Ugz45f_5AvYN49w_9nV4AaABAg.8sDpHVhe0Yp8sDzRzjvq75","Ugz45f_5AvYN49w_9nV4AaABAg",NA
"ronald lopez","https://yt3.ggpht.com/--Age9fpl6uo/AAAAAAAAAAI/AAAAAAAAAAA/i5qBYv93VV8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCux-TAkHRGcaOGd03GYuN5A","UCux-TAkHRGcaOGd03GYuN5A","jf0ZtZ8CVkk","2nd the motion","2nd the motion","TRUE","none","0","2019-03-08T18:40:13.000Z","2019-03-08T18:40:13.000Z","UgyTFN7aAH5Sm09yQ594AaABAg.8sDpEqn8Saw8sE-Ui76-Fj","UgyTFN7aAH5Sm09yQ594AaABAg",NA
"Gia Lopez","https://yt3.ggpht.com/-Rlxg9HY_vow/AAAAAAAAAAI/AAAAAAAAAAA/f5W25VV5NCg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCFQYGwydgN2bGIZR3km8mKg","UCFQYGwydgN2bGIZR3km8mKg","jf0ZtZ8CVkk","No one cares","No one cares","TRUE","none","2","2019-03-08T18:31:16.000Z","2019-03-08T18:31:16.000Z","UgyTFN7aAH5Sm09yQ594AaABAg.8sDpEqn8Saw8sDzT4HhYdF","UgyTFN7aAH5Sm09yQ594AaABAg",NA
